-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,3.477344560773496518e-01,1.833508950226003575e+00,3.319283444374684144e+00,4.805057938523338734e+00,6.290832432672019081e+00,7.776606926820672783e+00,9.262381420969326484e+00,1.074815591511800683e+01,1.223393040926666231e+01,1.371970490341534266e+01,1.205479444038867598e+01,-9.241306909654305457e+00,-3.053740825969690675e+01,-5.183350960973989174e+01,-7.312961095978249659e+01,-9.442571230982508723e+01,-1.157218136598680616e+02,-1.370179150099106664e+02,-1.583140163599536550e+02,-1.796101177099962740e+02,-1.987936659968556796e+02,-1.704447703620953121e+02,-1.420958747273349161e+02,-1.137469790925740227e+02,-8.539808345781364096e+01,-5.704918782305273339e+01,-2.870029218829234452e+01,-3.513965535314440558e-01,2.799749908122895192e+01,5.634639471598933369e+01,8.469529035075024126e+01,7.988416366005318991e+01,7.321011436680231554e+01,6.653606507355156907e+01,5.986201578030071602e+01,5.318796648704996244e+01,4.651391719379922307e+01,3.983986790054835581e+01,3.316581860729760933e+01,2.649176931404674917e+01,1.981772002079600270e+01,1.881045559059734273e+01,1.879487851143282739e+01,1.877930143226831206e+01,1.876372435310379672e+01,1.874814727393928138e+01,1.873257019477476959e+01,1.871699311561025425e+01,1.870141603644573891e+01,1.868583895728122357e+01,1.867026187811670823e+01,1.888002190088999299e+01,1.916277844964312749e+01,1.944553499839626554e+01,1.972829154714939648e+01,2.001104809590253808e+01,2.029380464465567258e+01,2.057656119340880352e+01,2.085931774216194157e+01,2.114207429091507606e+01,2.142483083966821411e+01,2.293002574637461066e+01,2.506615657976659861e+01,2.720228741315854393e+01,2.933841824655049280e+01,3.147454907994247719e+01,3.361067991333442961e+01,3.574681074672641046e+01,3.788294158011836288e+01,4.001907241351035083e+01,4.215520324690228904e+01,4.350835992055489498e+01,4.425581960271097870e+01,4.500327928486706952e+01,4.575073896702316745e+01,4.649819864917925116e+01,4.724565833133534909e+01,4.799311801349143991e+01,4.874057769564754494e+01,4.948803737780362866e+01,5.023549705995971237e+01,5.076257217976369418e+01,5.103921029689480093e+01,5.131584841402590058e+01,5.159248653115701444e+01,5.186912464828812119e+01,5.214576276541922084e+01,5.242240088255033470e+01,5.269903899968143435e+01,5.297567711681254821e+01,5.325231523394364785e+01,5.341379897292976864e+01,5.338116533161431931e+01,5.334853169029886288e+01,5.331589804898341356e+01,5.328326440766796424e+01,5.325063076635251491e+01,5.321799712503706559e+01,5.318536348372161626e+01,5.315272984240615983e+01,5.312009620109071051e+01,5.219446454468707230e+01,4.893329961805264361e+01,4.567213469141822202e+01,4.241096976478391412e+01,3.914980483814948542e+01,3.588863991151506383e+01,3.262747498488063513e+01,2.936631005824633078e+01,2.610514513161190564e+01,2.284398020497748405e+01,1.712002468184843806e+01,2.410764569478551778e-01,-1.663787176795273126e+01,-3.351681999285331415e+01,-5.039576821775328597e+01,-6.727471644265386885e+01,-8.415366466755446595e+01,-1.010326128924544378e+02,-1.179115611173550064e+02,-1.347905093422556035e+02,-1.501881326182517853e+02,-1.496615126935291471e+02,-1.491348927688064521e+02,-1.486082728440837855e+02,-1.480816529193611188e+02,-1.475550329946384522e+02,-1.470284130699157572e+02,-1.465017931451930906e+02,-1.459751732204704240e+02,-1.454485532957477574e+02,-1.449219333710250908e+02,-1.330887254697149444e+02,-1.211339413536025091e+02,-1.091791572374900738e+02,-9.722437312137762433e+01,-8.526958900526560114e+01,-7.331480488915318006e+01,-6.136002077304073055e+01,-4.940523665692871447e+01,-3.745045254081627206e+01,-2.549566842470382966e+01,-2.340743797158394557e+01,-2.249379724024883842e+01,-2.158015650891369575e+01,-2.066651577757855662e+01,-1.975287504624344948e+01,-1.883923431490831035e+01,-1.792559358357316768e+01,-1.701195285223802856e+01,-1.609831212090292141e+01,-1.518467138956778228e+01,-1.499999880315526113e+01,-1.499999814678979959e+01,-1.499999749042433983e+01,-1.499999683405888007e+01,-1.499999617769341853e+01,-1.499999552132796055e+01,-1.499999486496249901e+01,-1.499999420859704102e+01,-1.499999355223157949e+01,-1.499999289586611795e+01,-1.291358659747701765e+01,-9.942038511562730108e+00,-6.970490425648545596e+00,-3.998942339734255391e+00,-1.027394253819966963e+00,1.944153832094217549e+00,4.915701918008505977e+00,7.887250003922796182e+00,1.085879808983708728e+01,1.383034617575127001e+01,1.499999816142824827e+01,1.499999829256518424e+01,1.499999842370212377e+01,1.499999855483905975e+01,1.499999868597599573e+01,1.499999881711293170e+01,1.499999894824986768e+01,1.499999907938680366e+01,1.499999921052374141e+01,1.499999934166067739e+01,1.499999941508208501e+01,1.499999943319277662e+01,1.499999945130346823e+01,1.499999946941415985e+01,1.499999948752484968e+01,1.499999950563554130e+01,1.499999952374623113e+01,1.499999954185692275e+01,1.499999955996761258e+01,1.499999957807830420e+01,1.499999959136848560e+01,1.499999959786051207e+01,1.499999960435253854e+01,1.499999961084456501e+01,1.499999961733659148e+01,1.499999962382861796e+01,1.499999963032064443e+01,1.499999963681267090e+01,1.499999964330469737e+01,1.499999964979672562e+01,1.405163297530838840e+01,1.108008404806175129e+01,8.108535120815117736e+00,5.136986193568480630e+00,2.165437266321950993e+00,-8.061116609246843367e-01,-3.777660588171318778e+00,-6.749209515417849303e+00,-9.720758442664482857e+00,-1.269230736991111996e+01,-1.449949792193471332e+01,-1.225915697913568714e+01,-1.001881603633657924e+01,-7.778475093537471352e+00,-5.538134150738363459e+00,-3.297793207939335947e+00,-1.057452265140228498e+00,1.182888677658880283e+00,3.423229620457907796e+00,5.663570563257016133e+00,7.711256219858910299e+00,8.442464087446587939e+00,9.173671955034240710e+00,9.904879822621920127e+00,1.063608769020959954e+01,1.136729555779725054e+01,1.209850342538492995e+01,1.282971129297260759e+01,1.356091916056028701e+01,1.429212702814793801e+01,1.499999847862989810e+01,1.499999861023845860e+01,1.499999874184701909e+01,1.499999887345557781e+01,1.499999900506413653e+01,1.499999913667269880e+01,1.499999926828125751e+01,1.499999939988981978e+01,1.499999953149837850e+01,1.499999966310693722e+01,1.499999979471549771e+01,1.577203935026042458e+01,1.659671795743737732e+01,1.742139656461433361e+01,1.824607517179122596e+01,1.907075377896818225e+01,1.989543238614513854e+01,2.072011099332209128e+01,2.154478960049904401e+01,2.236946820767600030e+01,2.319414681485295304e+01,1.881904090376081129e+01,1.345663413476922443e+01,8.094227365777639349e+00,2.731820596786052491e+00,-2.630586172205532591e+00,-7.992992941197119450e+00,-1.335539971018870631e+01,-1.871780647917990947e+01,-2.408021324817149633e+01,-2.944262001716307964e+01,-3.231340021298905185e+01,-3.432990844087247240e+01,-3.634641666875589294e+01,-3.836292489663930638e+01,-4.037943312452257771e+01,-4.239594135240599826e+01,-4.441244958028941880e+01,-4.642895780817283935e+01,-4.844546603605625279e+01,-5.046197426393967334e+01,-5.033030018245090531e+01,-4.903649468769540221e+01,-4.774268919293982094e+01,-4.644888369818422547e+01,-4.515507820342863710e+01,-4.386127270867304162e+01,-4.256746721391745325e+01,-4.127366171916186488e+01,-3.997985622440626940e+01,-3.868605072965076630e+01,-3.726566253774377913e+01,-3.574303447506065368e+01,-3.422040641237752823e+01,-3.269777834969440278e+01,-3.117515028701127733e+01,-2.965252222432814477e+01,-2.812989416164512591e+01,-2.660726609896200046e+01,-2.508463803627887501e+01,-2.356200997359574600e+01,-2.329039878721901502e+01,-2.450255180297306623e+01,-2.571470481872712099e+01,-2.692685783448108339e+01,-2.813901085023513815e+01,-2.935116386598919291e+01,-3.056331688174324057e+01,-3.177546989749729534e+01,-3.298762291325134299e+01,-3.419977592900539776e+01,-3.527710100395416504e+01,-3.611649441865852594e+01,-3.695588783336287975e+01,-3.779528124806723355e+01,-3.863467466277159446e+01,-3.947406807747594826e+01,-4.031346149218030916e+01,-4.115285490688460612e+01,-4.199224832158895993e+01,-4.283164173629331373e+01,-4.363587989225540298e+01,-4.434308953408882559e+01,-4.505029917592224820e+01,-4.575750881775566370e+01,-4.646471845958902946e+01,-4.717192810142245207e+01,-4.787913774325586758e+01,-4.858634738508928308e+01,-4.929355702692270569e+01,-5.000076666875612119e+01,-5.069415499189219787e+01,-5.132016438637868561e+01,-5.194617378086521597e+01,-5.257218317535173924e+01,-5.319819256983826961e+01,-5.382420196432479997e+01,-5.445021135881133034e+01,-5.507622075329785361e+01,-5.570223014778434134e+01,-5.632823954227087171e+01,-5.694729997854435766e+01,-5.747999479131290457e+01,-5.801268960408145148e+01,-5.854538441684999839e+01,-5.907807922961855240e+01,-5.961077404238704958e+01,-6.014346885515560359e+01,-6.067616366792414340e+01,-6.120885848069269741e+01,-6.174155329346124432e+01,-6.227424810622979123e+01,-6.269625053247762025e+01,-6.311584660249670975e+01,-6.353544267251582767e+01,-6.395503874253494558e+01,-6.437463481255406350e+01,-6.479423088257317431e+01,-6.521382695259229934e+01,-6.563342302261142436e+01,-6.605301909263050675e+01,-6.647261516264963177e+01,-6.678340218708405018e+01,-6.707976873559759667e+01,-6.737613528411114316e+01,-6.767250183262470387e+01,-6.796886838113826457e+01,-6.826523492965179685e+01,-6.856160147816534334e+01,-6.885796802667888983e+01,-6.915433457519245053e+01,-6.945070112370599702e+01,-6.965022451334515097e+01,-6.982357407626149381e+01,-6.999692363917782245e+01,-7.017027320209416530e+01,-7.034362276501050815e+01,-7.051697232792683678e+01,-7.069032189084317963e+01,-7.086367145375952248e+01,-7.103702101667586533e+01,-7.121037057959219396e+01,-7.130335605553553080e+01,-7.136048678498323738e+01,-7.141761751443092976e+01,-7.147474824387863634e+01,-7.153187897332632872e+01,-7.158900970277403530e+01,-7.164614043222172768e+01,-7.170327116166942005e+01,-7.176040189111712664e+01,-7.181753262056481901e+01,-7.181214905779339119e+01,-7.176434508244470578e+01,-7.171654110709600616e+01,-7.166873713174732075e+01,-7.162093315639862112e+01,-7.157312918104993571e+01,-7.152532520570125030e+01,-7.147752123035255067e+01,-7.142971725500386526e+01,-7.138191327965517985e+01,-7.127638448134167959e+01,-7.111313086006336448e+01,-7.094987723878503516e+01,-7.078662361750672005e+01,-7.062336999622840494e+01,-7.046011637495007562e+01,-7.029686275367176052e+01,-7.013360913239345962e+01,-6.997035551111513030e+01,-6.980710188983681519e+01,-6.958721549919438587e+01,-6.928387029054168522e+01,-6.898052508188897036e+01,-6.867717987323626971e+01,-6.837383466458359749e+01,-6.807048945593089684e+01,-6.776714424727819619e+01,-6.746379903862548133e+01,-6.716045382997278068e+01,-6.685710862132008003e+01,-6.651921518548024892e+01,-6.610388606801411981e+01,-6.568855695054797650e+01,-6.527322783308183318e+01,-6.485789871561567566e+01,-6.444256959814953234e+01,-6.402724048068337481e+01,-6.361191136321723150e+01,-6.319658224575110950e+01,-6.278125312828496618e+01,-6.232105455400884608e+01,-6.169483898953584600e+01,-6.106862342506283881e+01,-6.044240786058983872e+01,-5.981619229611683153e+01,-5.918997673164386697e+01,-5.856376116717086688e+01,-5.793754560269786680e+01,-5.731133003822485961e+01,-5.668511447375185952e+01,-5.602171205681595723e+01,-5.507771793493282075e+01,-5.413372381304974112e+01,-5.318972969116659755e+01,-5.224573556928345397e+01,-5.130174144740030329e+01,-5.035774732551716681e+01,-4.941375320363402324e+01,-4.846975908175087966e+01,-4.752576495986780003e+01,-4.657167464818604685e+01,-4.515315960576782572e+01,-4.373464456334959038e+01,-4.231612952093136215e+01,-4.089761447851313392e+01,-3.947909943609489858e+01,-3.806058439367677693e+01,-3.664206935125854869e+01,-3.522355430884032046e+01,-3.380503926642208512e+01,-3.238652422400385689e+01,-2.932152506621335775e+01,-2.612405017500211812e+01,-2.292657528379110587e+01,-1.972910039257986625e+01,-1.653162550136862663e+01,-1.333415061015738701e+01,-1.013667571894614561e+01,-6.939200827734905097e+00,-3.741725936523665030e+00,-5.442510453126540027e-01,-4.580000211280955074e-26,-3.494199404571215196e-26,-2.408398597861475605e-26,-1.322597791151736301e-26,-2.367969844419967100e-27,8.490038222677431680e-27,1.934804628977404986e-26,3.020605435687144864e-26,4.106406242396883594e-26,5.192207049106624620e-26,4.683959862987172277e-26,3.598159056277433547e-26,2.512358249567693669e-26,1.426557442858031852e-26,3.407566361482919735e-27,-7.450441705614476176e-27,-1.830844977271186922e-26,-2.916645783980926513e-26,-4.002446590690666391e-26,-5.088247397400405695e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.480983859401767814e-26,-5.429004033548620182e-26,-4.886103630193789273e-26,-4.343203226838880304e-26,-3.800302823484049395e-26,-3.257402420129218486e-26,-2.714502016774310091e-26,-2.171601613419479182e-26,-1.628701210064570500e-26,-1.085800806709739591e-26,-5.429004033548308372e-27,0.000000000000000000e+00
